"date","aqs","pm25","o3"
2024-01-21 09:00:00,"Cid.Universitaria-USP-Ipen",3,53
2024-01-21 10:00:00,"Cid.Universitaria-USP-Ipen",3,65
2024-01-21 11:00:00,"Cid.Universitaria-USP-Ipen",5,69
2024-01-21 12:00:00,"Cid.Universitaria-USP-Ipen",7,78
2024-01-21 13:00:00,"Cid.Universitaria-USP-Ipen",4,87
2024-01-21 14:00:00,"Cid.Universitaria-USP-Ipen",0,77
2024-01-21 15:00:00,"Cid.Universitaria-USP-Ipen",23,54
2024-01-21 16:00:00,"Cid.Universitaria-USP-Ipen",36,51
2024-01-21 17:00:00,"Cid.Universitaria-USP-Ipen",3,44
2024-01-21 18:00:00,"Cid.Universitaria-USP-Ipen",7,41
2024-01-21 19:00:00,"Cid.Universitaria-USP-Ipen",3,37
2024-01-21 20:00:00,"Cid.Universitaria-USP-Ipen",3,23
2024-01-21 21:00:00,"Cid.Universitaria-USP-Ipen",7,18
2024-01-21 22:00:00,"Cid.Universitaria-USP-Ipen",5,22
2024-01-21 23:00:00,"Cid.Universitaria-USP-Ipen",2,25
2024-01-22 00:00:00,"Cid.Universitaria-USP-Ipen",0,30
2024-01-22 01:00:00,"Cid.Universitaria-USP-Ipen",0,30
2024-01-22 02:00:00,"Cid.Universitaria-USP-Ipen",2,33
2024-01-22 03:00:00,"Cid.Universitaria-USP-Ipen",0,32
2024-01-22 04:00:00,"Cid.Universitaria-USP-Ipen",0,31
2024-01-22 05:00:00,"Cid.Universitaria-USP-Ipen",7,30
2024-01-22 06:00:00,"Cid.Universitaria-USP-Ipen",5,NA
2024-01-22 07:00:00,"Cid.Universitaria-USP-Ipen",5,21
2024-01-22 08:00:00,"Cid.Universitaria-USP-Ipen",8,18
2024-01-22 09:00:00,"Cid.Universitaria-USP-Ipen",7,28
2024-01-22 10:00:00,"Cid.Universitaria-USP-Ipen",12,40
2024-01-22 11:00:00,"Cid.Universitaria-USP-Ipen",2,54
2024-01-22 12:00:00,"Cid.Universitaria-USP-Ipen",1,78
2024-01-22 13:00:00,"Cid.Universitaria-USP-Ipen",2,78
2024-01-22 14:00:00,"Cid.Universitaria-USP-Ipen",14,74
2024-01-22 15:00:00,"Cid.Universitaria-USP-Ipen",17,70
2024-01-22 16:00:00,"Cid.Universitaria-USP-Ipen",31,66
2024-01-22 17:00:00,"Cid.Universitaria-USP-Ipen",9,51
2024-01-22 18:00:00,"Cid.Universitaria-USP-Ipen",17,37
2024-01-22 19:00:00,"Cid.Universitaria-USP-Ipen",9,28
2024-01-22 20:00:00,"Cid.Universitaria-USP-Ipen",6,25
2024-01-22 21:00:00,"Cid.Universitaria-USP-Ipen",0,26
2024-01-22 22:00:00,"Cid.Universitaria-USP-Ipen",1,29
2024-01-22 23:00:00,"Cid.Universitaria-USP-Ipen",5,28
2024-01-23 00:00:00,"Cid.Universitaria-USP-Ipen",4,27
2024-01-23 01:00:00,"Cid.Universitaria-USP-Ipen",5,29
2024-01-23 02:00:00,"Cid.Universitaria-USP-Ipen",3,33
2024-01-23 03:00:00,"Cid.Universitaria-USP-Ipen",0,35
2024-01-23 04:00:00,"Cid.Universitaria-USP-Ipen",1,32
2024-01-23 05:00:00,"Cid.Universitaria-USP-Ipen",3,30
2024-01-23 06:00:00,"Cid.Universitaria-USP-Ipen",5,NA
2024-01-23 07:00:00,"Cid.Universitaria-USP-Ipen",5,16
2024-01-23 08:00:00,"Cid.Universitaria-USP-Ipen",7,13
2024-01-23 09:00:00,"Cid.Universitaria-USP-Ipen",9,15
2024-01-23 10:00:00,"Cid.Universitaria-USP-Ipen",8,9
2024-01-23 11:00:00,"Cid.Universitaria-USP-Ipen",6,10
2024-01-23 12:00:00,"Cid.Universitaria-USP-Ipen",5,22
2024-01-23 13:00:00,"Cid.Universitaria-USP-Ipen",1,33
2024-01-23 14:00:00,"Cid.Universitaria-USP-Ipen",8,33
2024-01-23 15:00:00,"Cid.Universitaria-USP-Ipen",1,32
2024-01-23 16:00:00,"Cid.Universitaria-USP-Ipen",0,38
2024-01-23 17:00:00,"Cid.Universitaria-USP-Ipen",0,36
2024-01-23 18:00:00,"Cid.Universitaria-USP-Ipen",0,33
2024-01-23 19:00:00,"Cid.Universitaria-USP-Ipen",1,31
2024-01-23 20:00:00,"Cid.Universitaria-USP-Ipen",3,30
2024-01-23 21:00:00,"Cid.Universitaria-USP-Ipen",3,33
2024-01-23 22:00:00,"Cid.Universitaria-USP-Ipen",5,28
2024-01-23 23:00:00,"Cid.Universitaria-USP-Ipen",9,25
2024-01-24 00:00:00,"Cid.Universitaria-USP-Ipen",6,23
2024-01-24 01:00:00,"Cid.Universitaria-USP-Ipen",3,31
2024-01-24 02:00:00,"Cid.Universitaria-USP-Ipen",1,27
2024-01-24 03:00:00,"Cid.Universitaria-USP-Ipen",0,22
2024-01-24 04:00:00,"Cid.Universitaria-USP-Ipen",12,24
2024-01-24 05:00:00,"Cid.Universitaria-USP-Ipen",10,24
2024-01-24 06:00:00,"Cid.Universitaria-USP-Ipen",3,NA
2024-01-24 07:00:00,"Cid.Universitaria-USP-Ipen",9,23
2024-01-24 08:00:00,"Cid.Universitaria-USP-Ipen",10,30
2024-01-24 09:00:00,"Cid.Universitaria-USP-Ipen",17,46
2024-01-24 10:00:00,"Cid.Universitaria-USP-Ipen",11,63
2024-01-24 11:00:00,"Cid.Universitaria-USP-Ipen",4,67
2024-01-24 12:00:00,"Cid.Universitaria-USP-Ipen",1,61
2024-01-24 13:00:00,"Cid.Universitaria-USP-Ipen",4,69
2024-01-24 14:00:00,"Cid.Universitaria-USP-Ipen",5,72
2024-01-24 15:00:00,"Cid.Universitaria-USP-Ipen",10,74
2024-01-24 16:00:00,"Cid.Universitaria-USP-Ipen",10,69
2024-01-24 17:00:00,"Cid.Universitaria-USP-Ipen",9,58
2024-01-24 18:00:00,"Cid.Universitaria-USP-Ipen",13,46
2024-01-24 19:00:00,"Cid.Universitaria-USP-Ipen",1,56
2024-01-24 20:00:00,"Cid.Universitaria-USP-Ipen",0,53
2024-01-24 21:00:00,"Cid.Universitaria-USP-Ipen",0,57
2024-01-24 22:00:00,"Cid.Universitaria-USP-Ipen",8,56
2024-01-24 23:00:00,"Cid.Universitaria-USP-Ipen",12,49
2024-01-25 00:00:00,"Cid.Universitaria-USP-Ipen",10,45
2024-01-25 01:00:00,"Cid.Universitaria-USP-Ipen",2,40
2024-01-25 02:00:00,"Cid.Universitaria-USP-Ipen",3,43
2024-01-25 03:00:00,"Cid.Universitaria-USP-Ipen",0,45
2024-01-25 04:00:00,"Cid.Universitaria-USP-Ipen",18,44
2024-01-25 05:00:00,"Cid.Universitaria-USP-Ipen",20,43
2024-01-25 06:00:00,"Cid.Universitaria-USP-Ipen",3,NA
2024-01-25 07:00:00,"Cid.Universitaria-USP-Ipen",12,31
2024-01-25 08:00:00,"Cid.Universitaria-USP-Ipen",3,30
2024-01-25 09:00:00,"Cid.Universitaria-USP-Ipen",9,35
2024-01-25 10:00:00,"Cid.Universitaria-USP-Ipen",6,37
2024-01-25 11:00:00,"Cid.Universitaria-USP-Ipen",4,39
2024-01-25 12:00:00,"Cid.Universitaria-USP-Ipen",3,43
2024-01-25 13:00:00,"Cid.Universitaria-USP-Ipen",0,46
2024-01-25 14:00:00,"Cid.Universitaria-USP-Ipen",0,47
2024-01-25 15:00:00,"Cid.Universitaria-USP-Ipen",6,46
2024-01-25 16:00:00,"Cid.Universitaria-USP-Ipen",24,47
2024-01-25 17:00:00,"Cid.Universitaria-USP-Ipen",10,44
2024-01-25 18:00:00,"Cid.Universitaria-USP-Ipen",5,44
2024-01-25 19:00:00,"Cid.Universitaria-USP-Ipen",0,42
2024-01-25 20:00:00,"Cid.Universitaria-USP-Ipen",0,38
2024-01-25 21:00:00,"Cid.Universitaria-USP-Ipen",0,39
2024-01-25 22:00:00,"Cid.Universitaria-USP-Ipen",2,38
2024-01-25 23:00:00,"Cid.Universitaria-USP-Ipen",11,37
2024-01-26 00:00:00,"Cid.Universitaria-USP-Ipen",12,37
2024-01-26 01:00:00,"Cid.Universitaria-USP-Ipen",7,43
2024-01-26 02:00:00,"Cid.Universitaria-USP-Ipen",1,39
2024-01-26 03:00:00,"Cid.Universitaria-USP-Ipen",5,42
2024-01-26 04:00:00,"Cid.Universitaria-USP-Ipen",4,41
2024-01-26 05:00:00,"Cid.Universitaria-USP-Ipen",0,38
2024-01-26 06:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-26 07:00:00,"Cid.Universitaria-USP-Ipen",6,23
2024-01-26 08:00:00,"Cid.Universitaria-USP-Ipen",6,21
2024-01-26 09:00:00,"Cid.Universitaria-USP-Ipen",10,35
2024-01-26 10:00:00,"Cid.Universitaria-USP-Ipen",7,36
2024-01-26 11:00:00,"Cid.Universitaria-USP-Ipen",12,35
2024-01-26 12:00:00,"Cid.Universitaria-USP-Ipen",7,40
2024-01-26 13:00:00,"Cid.Universitaria-USP-Ipen",0,55
2024-01-26 14:00:00,"Cid.Universitaria-USP-Ipen",9,65
2024-01-26 15:00:00,"Cid.Universitaria-USP-Ipen",3,67
2024-01-26 16:00:00,"Cid.Universitaria-USP-Ipen",25,59
2024-01-26 17:00:00,"Cid.Universitaria-USP-Ipen",14,53
2024-01-26 18:00:00,"Cid.Universitaria-USP-Ipen",11,35
2024-01-26 19:00:00,"Cid.Universitaria-USP-Ipen",7,33
2024-01-26 20:00:00,"Cid.Universitaria-USP-Ipen",2,32
2024-01-26 21:00:00,"Cid.Universitaria-USP-Ipen",3,30
2024-01-26 22:00:00,"Cid.Universitaria-USP-Ipen",3,23
2024-01-26 23:00:00,"Cid.Universitaria-USP-Ipen",4,18
2024-01-27 00:00:00,"Cid.Universitaria-USP-Ipen",5,17
2024-01-27 01:00:00,"Cid.Universitaria-USP-Ipen",2,16
2024-01-27 02:00:00,"Cid.Universitaria-USP-Ipen",2,17
2024-01-27 03:00:00,"Cid.Universitaria-USP-Ipen",2,25
2024-01-27 04:00:00,"Cid.Universitaria-USP-Ipen",0,26
2024-01-27 05:00:00,"Cid.Universitaria-USP-Ipen",0,23
2024-01-27 06:00:00,"Cid.Universitaria-USP-Ipen",3,NA
2024-01-27 07:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-27 08:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-27 09:00:00,"Cid.Universitaria-USP-Ipen",12,NA
2024-01-27 10:00:00,"Cid.Universitaria-USP-Ipen",9,NA
2024-01-27 11:00:00,"Cid.Universitaria-USP-Ipen",1,NA
2024-01-27 12:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-27 13:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-27 14:00:00,"Cid.Universitaria-USP-Ipen",8,NA
2024-01-27 15:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-27 16:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-27 17:00:00,"Cid.Universitaria-USP-Ipen",17,NA
2024-01-27 18:00:00,"Cid.Universitaria-USP-Ipen",28,NA
2024-01-27 19:00:00,"Cid.Universitaria-USP-Ipen",9,NA
2024-01-27 20:00:00,"Cid.Universitaria-USP-Ipen",1,NA
2024-01-27 21:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-27 22:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-27 23:00:00,"Cid.Universitaria-USP-Ipen",5,NA
2024-01-28 00:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-28 01:00:00,"Cid.Universitaria-USP-Ipen",6,NA
2024-01-28 02:00:00,"Cid.Universitaria-USP-Ipen",6,NA
2024-01-28 03:00:00,"Cid.Universitaria-USP-Ipen",1,NA
2024-01-28 04:00:00,"Cid.Universitaria-USP-Ipen",12,NA
2024-01-28 05:00:00,"Cid.Universitaria-USP-Ipen",8,NA
2024-01-28 06:00:00,"Cid.Universitaria-USP-Ipen",11,NA
2024-01-28 07:00:00,"Cid.Universitaria-USP-Ipen",17,NA
2024-01-28 08:00:00,"Cid.Universitaria-USP-Ipen",17,NA
2024-01-28 09:00:00,"Cid.Universitaria-USP-Ipen",13,NA
2024-01-28 10:00:00,"Cid.Universitaria-USP-Ipen",NA,NA
2024-01-28 11:00:00,"Cid.Universitaria-USP-Ipen",10,NA
2024-01-28 12:00:00,"Cid.Universitaria-USP-Ipen",19,NA
2024-01-28 13:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-28 14:00:00,"Cid.Universitaria-USP-Ipen",26,NA
2024-01-28 15:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-28 16:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-28 17:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-28 18:00:00,"Cid.Universitaria-USP-Ipen",15,NA
2024-01-28 19:00:00,"Cid.Universitaria-USP-Ipen",27,NA
2024-01-28 20:00:00,"Cid.Universitaria-USP-Ipen",23,NA
2024-01-28 21:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-28 22:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-28 23:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-29 00:00:00,"Cid.Universitaria-USP-Ipen",3,NA
2024-01-29 01:00:00,"Cid.Universitaria-USP-Ipen",11,NA
2024-01-29 02:00:00,"Cid.Universitaria-USP-Ipen",8,NA
2024-01-29 03:00:00,"Cid.Universitaria-USP-Ipen",2,NA
2024-01-29 04:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-29 05:00:00,"Cid.Universitaria-USP-Ipen",6,NA
2024-01-29 06:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-29 07:00:00,"Cid.Universitaria-USP-Ipen",12,NA
2024-01-29 08:00:00,"Cid.Universitaria-USP-Ipen",22,NA
2024-01-29 09:00:00,"Cid.Universitaria-USP-Ipen",40,NA
2024-01-29 10:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-29 11:00:00,"Cid.Universitaria-USP-Ipen",1,NA
2024-01-29 12:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-29 13:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-29 14:00:00,"Cid.Universitaria-USP-Ipen",11,NA
2024-01-29 15:00:00,"Cid.Universitaria-USP-Ipen",31,NA
2024-01-29 16:00:00,"Cid.Universitaria-USP-Ipen",14,NA
2024-01-29 17:00:00,"Cid.Universitaria-USP-Ipen",18,NA
2024-01-29 18:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-29 19:00:00,"Cid.Universitaria-USP-Ipen",22,NA
2024-01-29 20:00:00,"Cid.Universitaria-USP-Ipen",20,NA
2024-01-29 21:00:00,"Cid.Universitaria-USP-Ipen",12,NA
2024-01-29 22:00:00,"Cid.Universitaria-USP-Ipen",4,NA
2024-01-29 23:00:00,"Cid.Universitaria-USP-Ipen",7,NA
2024-01-30 00:00:00,"Cid.Universitaria-USP-Ipen",22,NA
2024-01-30 01:00:00,"Cid.Universitaria-USP-Ipen",13,NA
2024-01-30 02:00:00,"Cid.Universitaria-USP-Ipen",9,NA
2024-01-30 03:00:00,"Cid.Universitaria-USP-Ipen",17,NA
2024-01-30 04:00:00,"Cid.Universitaria-USP-Ipen",13,NA
2024-01-30 05:00:00,"Cid.Universitaria-USP-Ipen",9,NA
2024-01-30 06:00:00,"Cid.Universitaria-USP-Ipen",16,NA
2024-01-30 07:00:00,"Cid.Universitaria-USP-Ipen",20,NA
2024-01-30 08:00:00,"Cid.Universitaria-USP-Ipen",26,NA
2024-01-30 09:00:00,"Cid.Universitaria-USP-Ipen",14,NA
2024-01-30 10:00:00,"Cid.Universitaria-USP-Ipen",0,NA
2024-01-30 11:00:00,"Cid.Universitaria-USP-Ipen",16,NA
2024-01-30 12:00:00,"Cid.Universitaria-USP-Ipen",9,NA
2024-01-30 13:00:00,"Cid.Universitaria-USP-Ipen",4,111
2024-01-30 14:00:00,"Cid.Universitaria-USP-Ipen",16,108
2024-01-30 15:00:00,"Cid.Universitaria-USP-Ipen",8,116
2024-01-30 16:00:00,"Cid.Universitaria-USP-Ipen",17,120
2024-01-30 17:00:00,"Cid.Universitaria-USP-Ipen",2,100
2024-01-30 18:00:00,"Cid.Universitaria-USP-Ipen",56,86
2024-01-30 19:00:00,"Cid.Universitaria-USP-Ipen",17,82
2024-01-30 20:00:00,"Cid.Universitaria-USP-Ipen",15,66
2024-01-30 21:00:00,"Cid.Universitaria-USP-Ipen",17,51
2024-01-30 22:00:00,"Cid.Universitaria-USP-Ipen",6,29
2024-01-30 23:00:00,"Cid.Universitaria-USP-Ipen",6,10
2024-01-31 00:00:00,"Cid.Universitaria-USP-Ipen",25,3
2024-01-31 01:00:00,"Cid.Universitaria-USP-Ipen",11,17
2024-01-31 02:00:00,"Cid.Universitaria-USP-Ipen",17,13
2024-01-31 03:00:00,"Cid.Universitaria-USP-Ipen",14,9
2024-01-31 04:00:00,"Cid.Universitaria-USP-Ipen",14,2
2024-01-31 05:00:00,"Cid.Universitaria-USP-Ipen",20,2
2024-01-31 06:00:00,"Cid.Universitaria-USP-Ipen",17,NA
2024-01-31 07:00:00,"Cid.Universitaria-USP-Ipen",21,6
2024-01-31 08:00:00,"Cid.Universitaria-USP-Ipen",23,18
2024-01-31 09:00:00,"Cid.Universitaria-USP-Ipen",11,33
2024-01-31 10:00:00,"Cid.Universitaria-USP-Ipen",18,42
2024-01-31 11:00:00,"Cid.Universitaria-USP-Ipen",18,66
2024-01-31 12:00:00,"Cid.Universitaria-USP-Ipen",26,76
2024-01-31 13:00:00,"Cid.Universitaria-USP-Ipen",22,92
2024-01-31 14:00:00,"Cid.Universitaria-USP-Ipen",6,122
2024-01-31 15:00:00,"Cid.Universitaria-USP-Ipen",16,152
2024-01-31 16:00:00,"Cid.Universitaria-USP-Ipen",10,93
2024-01-31 17:00:00,"Cid.Universitaria-USP-Ipen",43,49
2024-01-31 18:00:00,"Cid.Universitaria-USP-Ipen",34,18
2024-01-31 19:00:00,"Cid.Universitaria-USP-Ipen",11,32
2024-01-31 20:00:00,"Cid.Universitaria-USP-Ipen",3,39
2024-01-31 21:00:00,"Cid.Universitaria-USP-Ipen",2,31
2024-01-31 22:00:00,"Cid.Universitaria-USP-Ipen",3,33
2024-01-31 23:00:00,"Cid.Universitaria-USP-Ipen",2,26
2024-02-01 00:00:00,"Cid.Universitaria-USP-Ipen",5,11
2024-01-01 00:00:00,"Pico do Jaragua",NA,NA
2024-01-01 01:00:00,"Pico do Jaragua",14,NA
2024-01-01 02:00:00,"Pico do Jaragua",29,NA
2024-01-01 03:00:00,"Pico do Jaragua",44,NA
2024-01-01 04:00:00,"Pico do Jaragua",29,NA
2024-01-01 05:00:00,"Pico do Jaragua",11,NA
2024-01-01 06:00:00,"Pico do Jaragua",10,NA
2024-01-01 07:00:00,"Pico do Jaragua",12,NA
2024-01-01 08:00:00,"Pico do Jaragua",9,NA
2024-01-01 09:00:00,"Pico do Jaragua",5,NA
2024-01-01 10:00:00,"Pico do Jaragua",5,NA
2024-01-01 11:00:00,"Pico do Jaragua",5,NA
2024-01-01 12:00:00,"Pico do Jaragua",5,NA
2024-01-01 13:00:00,"Pico do Jaragua",19,NA
2024-01-01 14:00:00,"Pico do Jaragua",14,NA
2024-01-01 15:00:00,"Pico do Jaragua",19,NA
2024-01-01 16:00:00,"Pico do Jaragua",18,NA
2024-01-01 17:00:00,"Pico do Jaragua",20,NA
2024-01-01 18:00:00,"Pico do Jaragua",24,NA
2024-01-01 19:00:00,"Pico do Jaragua",16,NA
2024-01-01 20:00:00,"Pico do Jaragua",10,NA
2024-01-01 21:00:00,"Pico do Jaragua",10,NA
2024-01-01 22:00:00,"Pico do Jaragua",10,NA
2024-01-01 23:00:00,"Pico do Jaragua",10,NA
2024-01-02 00:00:00,"Pico do Jaragua",12,NA
2024-01-02 01:00:00,"Pico do Jaragua",8,NA
2024-01-02 02:00:00,"Pico do Jaragua",21,NA
2024-01-02 03:00:00,"Pico do Jaragua",15,NA
2024-01-02 04:00:00,"Pico do Jaragua",12,NA
2024-01-02 05:00:00,"Pico do Jaragua",9,NA
2024-01-02 06:00:00,"Pico do Jaragua",6,NA
2024-01-02 07:00:00,"Pico do Jaragua",5,NA
2024-01-02 08:00:00,"Pico do Jaragua",3,NA
2024-01-02 09:00:00,"Pico do Jaragua",3,NA
2024-01-02 10:00:00,"Pico do Jaragua",9,NA
2024-01-02 11:00:00,"Pico do Jaragua",9,NA
2024-01-02 12:00:00,"Pico do Jaragua",1,NA
2024-01-02 13:00:00,"Pico do Jaragua",8,NA
2024-01-02 14:00:00,"Pico do Jaragua",4,NA
2024-01-02 15:00:00,"Pico do Jaragua",15,NA
2024-01-02 16:00:00,"Pico do Jaragua",29,NA
2024-01-02 17:00:00,"Pico do Jaragua",38,NA
2024-01-02 18:00:00,"Pico do Jaragua",17,NA
2024-01-02 19:00:00,"Pico do Jaragua",13,NA
2024-01-02 20:00:00,"Pico do Jaragua",16,NA
2024-01-02 21:00:00,"Pico do Jaragua",11,NA
2024-01-02 22:00:00,"Pico do Jaragua",15,NA
2024-01-02 23:00:00,"Pico do Jaragua",11,NA
2024-01-03 00:00:00,"Pico do Jaragua",17,NA
2024-01-03 01:00:00,"Pico do Jaragua",14,NA
2024-01-03 02:00:00,"Pico do Jaragua",20,NA
2024-01-03 03:00:00,"Pico do Jaragua",12,NA
2024-01-03 04:00:00,"Pico do Jaragua",14,NA
2024-01-03 05:00:00,"Pico do Jaragua",10,NA
2024-01-03 06:00:00,"Pico do Jaragua",7,NA
2024-01-03 07:00:00,"Pico do Jaragua",10,NA
2024-01-03 08:00:00,"Pico do Jaragua",1,NA
2024-01-03 09:00:00,"Pico do Jaragua",4,NA
2024-01-03 10:00:00,"Pico do Jaragua",5,NA
2024-01-03 11:00:00,"Pico do Jaragua",3,NA
2024-01-03 12:00:00,"Pico do Jaragua",3,NA
2024-01-03 13:00:00,"Pico do Jaragua",11,NA
2024-01-03 14:00:00,"Pico do Jaragua",3,NA
2024-01-03 15:00:00,"Pico do Jaragua",17,NA
2024-01-03 16:00:00,"Pico do Jaragua",51,NA
2024-01-03 17:00:00,"Pico do Jaragua",12,NA
2024-01-03 18:00:00,"Pico do Jaragua",0,NA
2024-01-03 19:00:00,"Pico do Jaragua",1,NA
2024-01-03 20:00:00,"Pico do Jaragua",1,NA
2024-01-03 21:00:00,"Pico do Jaragua",3,NA
2024-01-03 22:00:00,"Pico do Jaragua",3,NA
2024-01-03 23:00:00,"Pico do Jaragua",2,NA
2024-01-04 00:00:00,"Pico do Jaragua",4,NA
2024-01-04 01:00:00,"Pico do Jaragua",2,NA
2024-01-04 02:00:00,"Pico do Jaragua",0,NA
2024-01-04 03:00:00,"Pico do Jaragua",4,NA
2024-01-04 04:00:00,"Pico do Jaragua",2,NA
2024-01-04 05:00:00,"Pico do Jaragua",0,NA
2024-01-04 06:00:00,"Pico do Jaragua",2,NA
2024-01-04 07:00:00,"Pico do Jaragua",1,NA
2024-01-04 08:00:00,"Pico do Jaragua",4,NA
2024-01-04 09:00:00,"Pico do Jaragua",7,NA
2024-01-04 10:00:00,"Pico do Jaragua",6,NA
2024-01-04 11:00:00,"Pico do Jaragua",4,NA
2024-01-04 12:00:00,"Pico do Jaragua",2,NA
2024-01-04 13:00:00,"Pico do Jaragua",14,NA
2024-01-04 14:00:00,"Pico do Jaragua",0,NA
2024-01-04 15:00:00,"Pico do Jaragua",5,NA
2024-01-04 16:00:00,"Pico do Jaragua",13,NA
2024-01-04 17:00:00,"Pico do Jaragua",3,NA
2024-01-04 18:00:00,"Pico do Jaragua",8,NA
2024-01-04 19:00:00,"Pico do Jaragua",1,NA
2024-01-04 20:00:00,"Pico do Jaragua",0,NA
2024-01-04 21:00:00,"Pico do Jaragua",2,NA
2024-01-04 22:00:00,"Pico do Jaragua",0,NA
2024-01-04 23:00:00,"Pico do Jaragua",3,NA
2024-01-05 00:00:00,"Pico do Jaragua",0,NA
2024-01-05 01:00:00,"Pico do Jaragua",2,NA
2024-01-05 02:00:00,"Pico do Jaragua",3,NA
2024-01-05 03:00:00,"Pico do Jaragua",6,NA
2024-01-05 04:00:00,"Pico do Jaragua",1,NA
2024-01-05 05:00:00,"Pico do Jaragua",2,NA
2024-01-05 06:00:00,"Pico do Jaragua",3,NA
2024-01-05 07:00:00,"Pico do Jaragua",2,NA
2024-01-05 08:00:00,"Pico do Jaragua",4,NA
2024-01-05 09:00:00,"Pico do Jaragua",18,NA
2024-01-05 10:00:00,"Pico do Jaragua",4,NA
2024-01-05 11:00:00,"Pico do Jaragua",7,NA
2024-01-05 12:00:00,"Pico do Jaragua",16,NA
2024-01-05 13:00:00,"Pico do Jaragua",12,NA
2024-01-05 14:00:00,"Pico do Jaragua",12,NA
2024-01-05 15:00:00,"Pico do Jaragua",11,NA
2024-01-05 16:00:00,"Pico do Jaragua",21,NA
2024-01-05 17:00:00,"Pico do Jaragua",5,NA
2024-01-05 18:00:00,"Pico do Jaragua",4,NA
2024-01-05 19:00:00,"Pico do Jaragua",5,NA
2024-01-05 20:00:00,"Pico do Jaragua",8,NA
2024-01-05 21:00:00,"Pico do Jaragua",0,NA
2024-01-05 22:00:00,"Pico do Jaragua",5,NA
2024-01-05 23:00:00,"Pico do Jaragua",8,NA
2024-01-06 00:00:00,"Pico do Jaragua",6,NA
2024-01-06 01:00:00,"Pico do Jaragua",4,NA
2024-01-06 02:00:00,"Pico do Jaragua",2,NA
2024-01-06 03:00:00,"Pico do Jaragua",4,NA
2024-01-06 04:00:00,"Pico do Jaragua",5,NA
2024-01-06 05:00:00,"Pico do Jaragua",1,NA
2024-01-06 06:00:00,"Pico do Jaragua",11,NA
2024-01-06 07:00:00,"Pico do Jaragua",3,NA
2024-01-06 08:00:00,"Pico do Jaragua",5,NA
2024-01-06 09:00:00,"Pico do Jaragua",2,NA
2024-01-06 10:00:00,"Pico do Jaragua",2,NA
2024-01-06 11:00:00,"Pico do Jaragua",3,NA
2024-01-06 12:00:00,"Pico do Jaragua",9,NA
2024-01-06 13:00:00,"Pico do Jaragua",5,NA
2024-01-06 14:00:00,"Pico do Jaragua",10,NA
2024-01-06 15:00:00,"Pico do Jaragua",9,NA
2024-01-06 16:00:00,"Pico do Jaragua",12,NA
2024-01-06 17:00:00,"Pico do Jaragua",25,NA
2024-01-06 18:00:00,"Pico do Jaragua",18,NA
2024-01-06 19:00:00,"Pico do Jaragua",14,NA
2024-01-06 20:00:00,"Pico do Jaragua",9,NA
2024-01-06 21:00:00,"Pico do Jaragua",6,NA
2024-01-06 22:00:00,"Pico do Jaragua",4,NA
2024-01-06 23:00:00,"Pico do Jaragua",10,NA
2024-01-07 00:00:00,"Pico do Jaragua",6,NA
2024-01-07 01:00:00,"Pico do Jaragua",7,NA
2024-01-07 02:00:00,"Pico do Jaragua",14,NA
2024-01-07 03:00:00,"Pico do Jaragua",11,NA
2024-01-07 04:00:00,"Pico do Jaragua",4,NA
2024-01-07 05:00:00,"Pico do Jaragua",4,NA
2024-01-07 06:00:00,"Pico do Jaragua",7,NA
2024-01-07 07:00:00,"Pico do Jaragua",6,NA
2024-01-07 08:00:00,"Pico do Jaragua",4,NA
2024-01-07 09:00:00,"Pico do Jaragua",5,NA
2024-01-07 10:00:00,"Pico do Jaragua",7,NA
2024-01-07 11:00:00,"Pico do Jaragua",3,NA
2024-01-07 12:00:00,"Pico do Jaragua",4,NA
2024-01-07 13:00:00,"Pico do Jaragua",7,NA
2024-01-07 14:00:00,"Pico do Jaragua",8,NA
2024-01-07 15:00:00,"Pico do Jaragua",8,NA
2024-01-07 16:00:00,"Pico do Jaragua",18,NA
